Day of week,Energy,Week Day,Year,Month,Day of month,Hour,Sum,Seasonal,Trend,Residual
4.0,24.442643098259936,1.0,2020.0,12.0,3.0,17.0,864.6967118605338,-2.018976957456453,39.93830991211193,-13.476689856395545
4.0,13.699598204928616,1.0,2020.0,12.0,3.0,18.0,878.3963100654624,-10.220827284062851,39.578427328292065,-9.915683840568965
4.0,23.125750987491667,1.0,2020.0,12.0,3.0,19.0,901.5220610529541,-15.323485598532852,39.48552145097814,-1.0362848649536218
4.0,25.559031298876544,1.0,2020.0,12.0,3.0,20.0,927.0810923518306,-16.294409549980664,38.129915536650294,3.723525312206913
4.0,27.845570091102616,1.0,2020.0,12.0,3.0,21.0,954.9266624429333,-15.323699435396394,35.68705118292091,5.195679551352027
4.0,20.945599068101004,1.0,2020.0,12.0,3.0,22.0,975.8722615110343,-14.86836813092588,35.59072453218614,-3.5385275358255974
4.0,16.167601548275158,1.0,2020.0,12.0,3.0,23.0,992.0398630593095,-14.244195663754757,37.39069564076838,-6.978898428738463
5.0,17.376453435682393,1.0,2020.0,12.0,4.0,0.0,17.376453435682393,-14.000496324588822,37.93764527116459,-6.560695510893376
5.0,18.225915820821548,1.0,2020.0,12.0,4.0,1.0,35.60236925650394,-14.814919232121667,37.853161377193835,-4.81232632425062
5.0,18.225915820821548,1.0,2020.0,12.0,4.0,2.0,53.82828507732549,-15.89303194565319,37.96839886799411,-3.8494511015193726
5.0,18.225915820821548,1.0,2020.0,12.0,4.0,3.0,72.05420089814703,-16.792086456098563,38.781215530873546,-3.7632132539534346
5.0,15.057796947640211,1.0,2020.0,12.0,4.0,4.0,87.11199784578724,-17.723512608452285,40.105252508484504,-7.323942952392006
5.0,10.048891673650479,1.0,2020.0,12.0,4.0,5.0,97.16088951943773,-18.650105377492903,40.88349259309925,-11.196990919313205
5.0,10.01362024141545,1.0,2020.0,12.0,4.0,6.0,107.17450976085318,-19.224839361693558,41.02419073556606,-11.785731132457048
5.0,10.523430164091826,1.0,2020.0,12.0,4.0,7.0,117.697939924945,-17.546253249419475,40.57859449239784,-12.508911078886538
5.0,44.38169191932561,1.0,2020.0,12.0,4.0,8.0,162.0796318442706,14.748746451993524,39.9930219628213,-10.360076495489215
5.0,87.55339219253327,1.0,2020.0,12.0,4.0,9.0,249.63302403680387,51.89408197175536,39.20321814940837,-3.5439079286304676
5.0,112.27927409089504,1.0,2020.0,12.0,4.0,10.0,361.91229812769893,48.85815624601889,38.46822202366296,24.95289582121319
5.0,57.17691909641198,1.0,2020.0,12.0,4.0,11.0,419.0892172241109,33.55440660776646,38.01537660401895,9.015508391076509
5.0,62.0349663384972,1.0,2020.0,12.0,4.0,12.0,481.1241835626081,16.63717750807114,37.66390261026896,22.63593388444807
5.0,58.45837245615852,1.0,2020.0,12.0,4.0,13.0,539.5825560187666,15.005608988807632,37.32229783497123,9.917466012385765
5.0,79.02630037596231,1.0,2020.0,12.0,4.0,14.0,618.608856394729,20.586710272858884,36.96299592664977,21.476594176453656
5.0,102.00121780057492,1.0,2020.0,12.0,4.0,15.0,720.6100741953038,14.561133673182654,36.58843725714004,50.851646870252225
5.0,58.37650458664579,1.0,2020.0,12.0,4.0,16.0,778.9865787819497,7.093185455175763,36.22151300859935,15.06180612287067
5.0,25.208182141050855,1.0,2020.0,12.0,4.0,17.0,804.1947609230004,-2.018976957456453,35.910235490496724,5.856414521555863
5.0,10.890397085730594,1.0,2020.0,12.0,4.0,18.0,815.0851580087311,-10.220827284062851,35.59866054933293,-14.48743617953948
5.0,10.28865043334709,1.0,2020.0,12.0,4.0,19.0,825.3738084420781,-15.323485598532852,35.24341159677147,-9.631275564891531
5.0,10.28865043334709,1.0,2020.0,12.0,4.0,20.0,835.6624588754253,-16.294409549980664,34.17216115092023,-7.589101167592478
5.0,2.918829120585606,1.0,2020.0,12.0,4.0,21.0,838.5812879960108,-15.323699435396394,31.496119829476456,-13.253591273494456
5.0,4.544217007945451,1.0,2020.0,12.0,4.0,22.0,843.1255050039563,-14.86836813092588,27.392073050430838,-7.979487911559506
5.0,7.070633262851937,1.0,2020.0,12.0,4.0,23.0,850.1961382668082,-14.244195663754757,23.397121068226728,-2.082292141620032
6.0,6.0110591806949305,0.0,2020.0,12.0,5.0,0.0,6.0110591806949305,-14.000496324588822,20.115635534775688,3.4875308109195142
6.0,9.60267002110638,0.0,2020.0,12.0,5.0,1.0,15.613729201801311,-14.814919232121667,17.216002475630837,7.20158677759721
6.0,9.60267002110638,0.0,2020.0,12.0,5.0,2.0,25.21639922290769,-15.89303194565319,14.5918557229837,10.90384624377587
6.0,8.870345484069341,0.0,2020.0,12.0,5.0,3.0,34.08674470697703,-16.792086456098563,12.414874344165899,13.247557596002006
6.0,6.801003354439713,0.0,2020.0,12.0,5.0,4.0,40.887748061416744,-17.723512608452285,11.217395242226157,13.307120720665841
6.0,4.351869020567663,0.0,2020.0,12.0,5.0,5.0,45.239617081984406,-18.650105377492903,10.73785155398574,12.264122844074826
6.0,1.7425503412787848,0.0,2020.0,12.0,5.0,6.0,46.98216742326319,-19.224839361693558,11.215272261825557,9.752117441146785
6.0,6.03704811125513,0.0,2020.0,12.0,5.0,7.0,53.019215534518324,-17.546253249419475,11.85615625686311,7.432647333835149
6.0,1.4386180145473446,0.0,2020.0,12.0,5.0,8.0,54.45783354906567,14.748746451993524,11.874250212187613,-24.88044632290235
6.0,2.7533351955744862,0.0,2020.0,12.0,5.0,9.0,57.211168744640155,51.89408197175536,11.833059631423048,-61.984591261899624
6.0,2.6234912936122656,0.0,2020.0,12.0,5.0,10.0,59.83466003825242,48.85815624601889,11.806922806143517,-59.569208504202635
6.0,0.011,0.0,2020.0,12.0,5.0,11.0,59.84566003825242,33.55440660776646,11.772903439461222,-45.31631004722768
6.0,1.2661062562217857,0.0,2020.0,12.0,5.0,12.0,61.11176629447421,16.63717750807114,11.669448814214233,-28.306626322285375
6.0,0.815350144441083,0.0,2020.0,12.0,5.0,13.0,61.92711643891529,15.005608988807632,11.548061962859666,-26.5536709516673
6.0,15.312629085064554,0.0,2020.0,12.0,5.0,14.0,77.23974552397985,20.586710272858884,11.441434303606767,-16.7155154914011
6.0,61.21978290821819,0.0,2020.0,12.0,5.0,15.0,138.45952843219803,14.561133673182654,11.350063405542143,35.308585829493396
6.0,41.678942585894845,0.0,2020.0,12.0,5.0,16.0,180.13847101809287,7.093185455175763,11.317060563033072,23.268696567686007
6.0,33.427138019807145,0.0,2020.0,12.0,5.0,17.0,213.56560903790003,-2.018976957456453,11.378192646846951,24.067922330416646
6.0,40.12712609683078,0.0,2020.0,12.0,5.0,18.0,253.6927351347308,-10.220827284062851,11.544709168435018,38.80324421245861
6.0,11.814353184049368,0.0,2020.0,12.0,5.0,19.0,265.5070883187802,-15.323485598532852,11.792469276738522,15.345369505843697
6.0,9.631457538221037,0.0,2020.0,12.0,5.0,20.0,275.1385458570012,-16.294409549980664,12.076429741472442,13.849437346729259
6.0,1.5988741390125376,0.0,2020.0,12.0,5.0,21.0,276.7374199960137,-15.323699435396394,12.348679191587744,4.573894382821187
6.0,5.793119237817328,0.0,2020.0,12.0,5.0,22.0,282.53053923383106,-14.86836813092588,12.601239975677663,6.876732531349212
6.0,5.372316293946234,0.0,2020.0,12.0,5.0,23.0,287.9028555277773,-14.244195663754757,13.312343842863434,6.304168114837557
7.0,6.335164978156761,0.0,2020.0,12.0,6.0,0.0,6.335164978156761,-14.000496324588822,14.378323215007475,5.957338087738107
7.0,7.158468297672866,0.0,2020.0,12.0,6.0,1.0,13.493633275829627,-14.814919232121667,14.914639814814816,6.943885616343682
7.0,7.943483705948427,0.0,2020.0,12.0,6.0,2.0,21.437116981778054,-15.89303194565319,14.704608190357453,8.232029954332567
7.0,7.04360619903683,0.0,2020.0,12.0,6.0,3.0,28.480723180814884,-16.792086456098563,13.635695642549576,10.199997012585817
7.0,7.493529323547597,0.0,2020.0,12.0,6.0,4.0,35.97425250436248,-17.723512608452285,12.715703957401528,12.051414850087587
7.0,6.557899991285422,0.0,2020.0,12.0,6.0,5.0,42.53215249564791,-18.650105377492903,12.245300176988025,13.448411399541708
7.0,5.702484079084991,0.0,2020.0,12.0,6.0,6.0,48.234636574732896,-19.224839361693558,11.110418570713238,15.15802699001715
7.0,8.333979682088858,0.0,2020.0,12.0,6.0,7.0,56.568616256821755,-17.546253249419475,10.137633931378918,15.742599000129415
7.0,3.533309222684279,0.0,2020.0,12.0,6.0,8.0,60.10192547950603,14.748746451993524,9.851049067285553,-15.818572211582302
7.0,7.771850980395157,0.0,2020.0,12.0,6.0,9.0,67.8737764599012,51.89408197175536,9.908516477794873,-54.03074746915508
7.0,7.189487545159606,0.0,2020.0,12.0,6.0,10.0,75.06326400506079,48.85815624601889,10.191759875927255,-51.860428576786546
7.0,28.05036862771717,0.0,2020.0,12.0,6.0,11.0,103.11363263277796,33.55440660776646,10.518075166894539,-16.02211314694383
7.0,23.12764123519678,0.0,2020.0,12.0,6.0,12.0,126.24127386797474,16.63717750807114,10.88685353231247,-4.39638980518683
7.0,2.615555555555556,0.0,2020.0,12.0,6.0,13.0,128.85682942353031,15.005608988807632,11.220813358041013,-23.61086679129309
7.0,2.615555555555556,0.0,2020.0,12.0,6.0,14.0,131.47238497908586,20.586710272858884,11.54001399166789,-29.51116870897122
7.0,22.60905414294912,0.0,2020.0,12.0,6.0,15.0,154.08143912203496,14.561133673182654,11.859214625294767,-3.8112941555283015
7.0,17.74960866512233,0.0,2020.0,12.0,6.0,16.0,171.8310477871573,7.093185455175763,12.178415258921643,16.85846974996024
7.0,16.396628681796194,0.0,2020.0,12.0,6.0,17.0,188.2276764689535,-2.018976957456453,12.417819089915307,5.997786549337341
7.0,2.683318333651985,0.0,2020.0,12.0,6.0,18.0,190.91099480260547,-10.220827284062851,12.526070867664783,0.3780747500500521
7.0,2.564498259180882,0.0,2020.0,12.0,6.0,19.0,193.47549306178638,-15.323485598532852,12.4910768765567,5.3969069811570325
7.0,5.125238986608031,0.0,2020.0,12.0,6.0,20.0,198.6007320483944,-16.294409549980664,12.738706070502332,8.680942466086364
7.0,8.863528395072832,0.0,2020.0,12.0,6.0,21.0,207.46426044346723,-15.323699435396394,13.802697003889232,10.384530826579994
7.0,10.940633230395049,0.0,2020.0,12.0,6.0,22.0,218.4048936738623,-14.86836813092588,15.663991291740889,10.14501006958004
7.0,14.70442140608183,0.0,2020.0,12.0,6.0,23.0,233.1093150799441,-14.244195663754757,17.249674167717096,11.69894290211949
1.0,14.70442140608183,1.0,2020.0,12.0,7.0,0.0,14.70442140608183,-14.000496324588822,18.113841296533817,10.591076434136834
1.0,14.70442140608183,1.0,2020.0,12.0,7.0,1.0,29.40884281216366,-14.814919232121667,20.599262667534095,8.920077970669402
