Day of week,Energy,Week Day,Year,Month,Day of month,Hour,Sum,Seasonal,Trend,Residual
6.0,0.0,0.0,2020.0,4.0,4.0,6.9999995,0.0,-4.887269,0.20758335,4.6796856
6.0,0.0,0.0,2020.0,4.0,4.0,8.0,0.0,-5.0556264,0.20758335,4.8480425
6.0,0.0,0.0,2020.0,4.0,4.0,9.0,0.0,-5.160708,0.29973286,4.8609753
6.0,0.0,0.0,2020.0,4.0,4.0,10.0,0.0,-5.2108197,0.45282748,4.7579913
6.0,0.0,0.0,2020.0,4.0,4.0,11.0,0.0,-5.0096183,0.52228206,4.487335
6.0,0.0,0.0,2020.0,4.0,4.0,12.0,0.0,-3.7117536,0.54417807,3.1675758
6.0,0.0,0.0,2020.0,4.0,4.0,13.0,0.0,-2.0044007,0.6149345,1.3894657
6.0,0.0,0.0,2020.0,4.0,4.0,13.999999,0.0,-0.11932578,0.6751731,-0.5558479
6.0,0.0,0.0,2020.0,4.0,4.0,15.000001,0.0,2.826555,0.67804164,-3.5045967
6.0,0.0,0.0,2020.0,4.0,4.0,16.0,0.0,4.473089,0.67804164,-5.151131
6.0,0.0,0.0,2020.0,4.0,4.0,17.0,0.0,4.7026706,0.67804164,-5.3807125
6.0,0.0,0.0,2020.0,4.0,4.0,18.0,0.0,5.12714,0.67804164,-5.8051815
6.0,0.0,0.0,2020.0,4.0,4.0,19.0,0.0,5.2550483,0.67804164,-5.9330907
6.0,0.0,0.0,2020.0,4.0,4.0,20.0,0.0,4.301622,0.67804164,-4.9796634
6.0,6.168845,0.0,2020.0,4.0,4.0,21.0,6.168845,3.4812276,0.67804164,2.0095768
6.0,6.161696,0.0,2020.0,4.0,4.0,22.0,12.330542,2.72231,0.67804164,2.7613442
6.0,0.4084592,0.0,2020.0,4.0,4.0,23.0,12.739,3.1239865,0.67804164,-3.3935692
7.0,0.64254546,0.0,2020.0,4.0,5.0,0.0,0.64254546,3.9260197,0.67804164,-3.9615164
7.0,2.7537663,0.0,2020.0,4.0,5.0,1.0,3.3963118,3.9250274,0.67804164,-1.8493025
7.0,0.13768831,0.0,2020.0,4.0,5.0,2.0,3.5340002,1.50495,0.67804164,-2.0453036
7.0,0.0,0.0,2020.0,4.0,5.0,3.0,3.5340002,-1.5689868,0.67804164,0.8909445
7.0,0.0,0.0,2020.0,4.0,5.0,4.0,3.5340002,-3.5646758,0.74226165,2.8224144
7.0,0.0,0.0,2020.0,4.0,5.0,5.0,3.5340002,-4.3825507,0.85032415,3.5322254
7.0,0.0,0.0,2020.0,4.0,5.0,6.0,3.5340002,-4.693912,0.8941666,3.7997448
7.0,0.0,0.0,2020.0,4.0,5.0,6.9999995,3.5340002,-4.887269,0.9706636,3.9166057
7.0,0.0,0.0,2020.0,4.0,5.0,8.0,3.5340002,-5.0556264,1.0746427,3.9809842
7.0,0.0,0.0,2020.0,4.0,5.0,9.0,3.5340002,-5.160708,1.0974053,4.063303
7.0,0.0,0.0,2020.0,4.0,5.0,10.0,3.5340002,-5.2108197,1.2379172,3.972903
7.0,0.0,0.0,2020.0,4.0,5.0,11.0,3.5340002,-5.0096183,1.6228843,3.386733
7.0,0.0,0.0,2020.0,4.0,5.0,12.0,3.5340002,-3.7117536,1.9176737,1.7940801
7.0,0.0,0.0,2020.0,4.0,5.0,13.0,3.5340002,-2.0044007,1.9153571,0.08904352
7.0,0.0,0.0,2020.0,4.0,5.0,13.999999,3.5340002,-0.11932578,1.8551185,-1.7357925
7.0,0.0,0.0,2020.0,4.0,5.0,15.000001,3.5340002,2.826555,1.85225,-4.678805
7.0,3.08256,0.0,2020.0,4.0,5.0,16.0,6.61656,4.473089,1.85225,-3.2427788
7.0,2.10444,0.0,2020.0,4.0,5.0,17.0,8.721001,4.7026706,1.85225,-4.4504805
7.0,0.0,0.0,2020.0,4.0,5.0,18.0,8.721001,5.12714,1.85225,-6.9793897
7.0,3.671853,0.0,2020.0,4.0,5.0,19.0,12.392853,5.2550483,1.85225,-3.435446
7.0,1.3191471,0.0,2020.0,4.0,5.0,20.0,13.712,4.301622,1.85225,-4.834725
7.0,5.9423037,0.0,2020.0,4.0,5.0,21.0,19.654305,3.4812276,1.85225,0.60882604
7.0,13.1328,0.0,2020.0,4.0,5.0,22.0,32.7871,2.72231,1.85225,8.558239
7.0,11.915778,0.0,2020.0,4.0,5.0,23.0,44.70288,3.1239865,1.85225,6.939541
1.0,3.2851186,1.0,2020.0,4.0,6.0,0.0,3.2851186,3.9260197,1.85225,-2.493151
1.0,0.0,1.0,2020.0,4.0,6.0,1.0,3.2851186,3.9250274,1.85225,-5.7772775
1.0,0.0,1.0,2020.0,4.0,6.0,2.0,3.2851186,1.50495,1.9460524,-3.4510028
1.0,0.0,1.0,2020.0,4.0,6.0,3.0,3.2851186,-1.5689868,2.1809344,-0.6119469
1.0,0.0,1.0,2020.0,4.0,6.0,4.0,3.2851186,-3.5646758,2.4862797,1.0783963
1.0,0.0,1.0,2020.0,4.0,6.0,5.0,3.2851186,-4.3825507,2.708628,1.673922
1.0,0.0,1.0,2020.0,4.0,6.0,6.0,3.2851186,-4.693912,2.8442302,1.8496821
1.0,0.0,1.0,2020.0,4.0,6.0,6.9999995,3.2851186,-4.887269,2.8452532,2.0420153
1.0,0.0,1.0,2020.0,4.0,6.0,8.0,3.2851186,-5.0556264,2.7412739,2.314352
1.0,0.0,1.0,2020.0,4.0,6.0,9.0,3.2851186,-5.160708,2.6015162,2.5591912
